,epoch,loss
247,248,0.6766424775123596
248,249,0.6757437586784363
249,250,0.6748644709587097
250,251,0.6741020083427429
251,252,0.6734208464622498
252,253,0.672681450843811
253,254,0.6718550324440002
254,255,0.6709955930709839
255,256,0.6701697707176208
256,257,0.6694054007530212
257,258,0.6686802506446838
258,259,0.667956531047821
259,260,0.6671891808509827
260,261,0.6663802266120911
261,262,0.6655568480491638
262,263,0.6647240519523621
263,264,0.6639045476913452
264,265,0.6631093621253967
265,266,0.6623375415802002
266,267,0.6615898013114929
267,268,0.6608974933624268
268,269,0.6602838039398193
269,270,0.659706711769104
270,271,0.6590666174888611
271,272,0.6581613421440125
272,273,0.6570536494255066
273,274,0.6561034917831421
274,275,0.6554630994796753
275,276,0.6549298167228699
276,277,0.6542212963104248
277,278,0.6532889008522034
278,279,0.6523290276527405
279,280,0.6515794992446899
280,281,0.6509659290313721
281,282,0.6503252387046814
282,283,0.6495516300201416
283,284,0.6486769914627075
284,285,0.6478347182273865
285,286,0.6470838785171509
286,287,0.646393358707428
287,288,0.6457274556159973
288,289,0.6450309157371521
289,290,0.6442723274230957
290,291,0.6434851288795471
291,292,0.6427068710327148
292,293,0.641956090927124
293,294,0.641240656375885
294,295,0.6405559778213501
295,296,0.6399005651473999
296,297,0.6392724514007568
297,298,0.638649582862854
298,299,0.6380279660224915
299,300,0.6373226046562195
300,301,0.6365348100662231
301,302,0.6357202529907227
302,303,0.6349179148674011
303,304,0.634173572063446
304,305,0.6335018277168274
305,306,0.6328733563423157
306,307,0.632292628288269
307,308,0.631767988204956
308,309,0.6312835812568665
309,310,0.6308022141456604
310,311,0.6301571130752563
311,312,0.6292794942855835
312,313,0.6283076405525208
313,314,0.6275168061256409
314,315,0.6270086765289307
315,316,0.6266046762466431
316,317,0.6260644793510437
317,318,0.6252373456954956
318,319,0.6243566870689392
319,320,0.6237509250640869
320,321,0.62336266040802
321,322,0.6228534579277039
322,323,0.6220133304595947
323,324,0.6212132573127747
324,325,0.6207060813903809
325,326,0.6203126907348633
326,327,0.6197733283042908
327,328,0.6192038059234619
328,329,0.6190004348754883
329,330,0.6191989779472351
330,331,0.6188612580299377
331,332,0.6173810958862305
332,333,0.6162784695625305
333,334,0.615767240524292
334,335,0.6152862906455994
335,336,0.615015983581543
336,337,0.6144900321960449
337,338,0.6133193373680115
338,339,0.612667977809906
339,340,0.6126121282577515
340,341,0.6120791435241699
341,342,0.6112095713615417
342,343,0.6106359362602234
343,344,0.6101507544517517
344,345,0.6096405982971191
345,346,0.6092405319213867
346,347,0.6087284684181213
347,348,0.607949435710907
348,349,0.6073569655418396
349,350,0.6070314049720764
350,351,0.6066018342971802
351,352,0.6060246229171753
352,353,0.6054702997207642
353,354,0.6049025654792786
354,355,0.6042810082435608
355,356,0.6037604212760925
356,357,0.6033470034599304
357,358,0.6029095649719238
358,359,0.6023603677749634
359,360,0.6018022894859314
360,361,0.6012862324714661
361,362,0.6007421016693115
362,363,0.6001603007316589
363,364,0.5995969176292419
364,365,0.5990719795227051
365,366,0.5985893607139587
366,367,0.5980979204177856
367,368,0.5975925326347351
368,369,0.5971181392669678
369,370,0.5967185497283936
370,371,0.5964332222938538
371,372,0.5962632894515991
372,373,0.596172571182251
373,374,0.595787525177002
374,375,0.5950050950050354
375,376,0.5938726663589478
376,377,0.5930092334747314
377,378,0.5926350951194763
378,379,0.5925202965736389
379,380,0.5922831892967224
380,381,0.5916194319725037
381,382,0.5907908082008362
382,383,0.590115487575531
383,384,0.5897318720817566
384,385,0.5894899368286133
385,386,0.5891565680503845
386,387,0.5886267423629761
387,388,0.5879467129707336
388,389,0.5873333811759949
389,390,0.5868856906890869
390,391,0.5865532755851746
391,392,0.5862118005752563
392,393,0.5857981443405151
393,394,0.5852587819099426
394,395,0.5846747756004333
395,396,0.5841454267501831
396,397,0.5837180614471436
397,398,0.5833858251571655
398,399,0.583052396774292
399,400,0.5826160311698914
400,401,0.5820425152778625
401,402,0.5814686417579651
402,403,0.5809956789016724
403,404,0.580599308013916
404,405,0.5802469253540039
405,406,0.5798887014389038
406,407,0.5794890522956848
407,408,0.5790163278579712
408,409,0.5785574316978455
409,410,0.5782039761543274
410,411,0.5780185461044312
411,412,0.5779271125793457
412,413,0.5778654217720032
413,414,0.5774690508842468
414,415,0.5767760276794434
415,416,0.5758904814720154
416,417,0.5751873254776001
417,418,0.5747835040092468
418,419,0.5745375156402588
419,420,0.5742018818855286
420,421,0.5738190412521362
421,422,0.573454737663269
422,423,0.5730074644088745
423,424,0.5724399089813232
424,425,0.5717988014221191
425,426,0.5713099837303162
426,427,0.5710514783859253
427,428,0.5708829760551453
428,429,0.5705865025520325
429,430,0.5700289607048035
430,431,0.5694116353988647
431,432,0.5689347982406616
432,433,0.5685781240463257
433,434,0.568248450756073
434,435,0.5678547024726868
435,436,0.5674166679382324
436,437,0.5670132040977478
437,438,0.566710352897644
438,439,0.5664907097816467
439,440,0.5662445425987244
440,441,0.5658804774284363
441,442,0.5654382109642029
442,443,0.5649634003639221
443,444,0.5645316243171692
444,445,0.5641458630561829
445,446,0.563758134841919
446,447,0.5633353590965271
447,448,0.562842845916748
448,449,0.5623487830162048
449,450,0.561902642250061
450,451,0.5615194439888
451,452,0.5612161755561829
452,453,0.5609409213066101
453,454,0.5606498718261719
454,455,0.5602731108665466
455,456,0.559846043586731
456,457,0.55943763256073
457,458,0.5591298937797546
458,459,0.5590561032295227
459,460,0.5592062473297119
460,461,0.5596119165420532
461,462,0.5597175359725952
462,463,0.5593151450157166
463,464,0.5581206679344177
464,465,0.5570918321609497
465,466,0.5566691756248474
466,467,0.5564853549003601
467,468,0.5562057495117188
468,469,0.5559048056602478
469,470,0.5556408166885376
470,471,0.5551252961158752
471,472,0.554328203201294
472,473,0.5538867712020874
473,474,0.5539698600769043
474,475,0.5539296865463257
475,476,0.5533066391944885
476,477,0.5525398850440979
477,478,0.5521795153617859
478,479,0.552097737789154
479,480,0.5518909692764282
480,481,0.5514593124389648
481,482,0.5510662198066711
482,483,0.5508236289024353
483,484,0.5505085587501526
484,485,0.5500282049179077
485,486,0.5495517253875732
486,487,0.5492551326751709
487,488,0.5490713715553284
488,489,0.5488117337226868
489,490,0.5484642386436462
490,491,0.5480923056602478
491,492,0.5477971434593201
492,493,0.5475650429725647
493,494,0.5472912192344666
494,495,0.5468885898590088
495,496,0.5464716553688049
496,497,0.5461270809173584
497,498,0.5458276271820068
498,499,0.5455513596534729
499,500,0.545203447341919
500,501,0.5448230504989624
501,502,0.5444390773773193
502,503,0.544104278087616
503,504,0.5438185334205627
504,505,0.5435841679573059
505,506,0.5433872938156128
506,507,0.5432236790657043
507,508,0.5430963635444641
508,509,0.5429990887641907
509,510,0.5429483652114868
510,511,0.5429359078407288
511,512,0.5426989197731018
512,513,0.5421807765960693
513,514,0.5412967801094055
514,515,0.5404742956161499
515,516,0.5400264263153076
516,517,0.5399821996688843
517,518,0.5401125550270081
518,519,0.5400200486183167
519,520,0.5396265387535095
520,521,0.5389494895935059
521,522,0.5382996201515198
522,523,0.5378852486610413
523,524,0.5377260446548462
524,525,0.5376923680305481
525,526,0.5375680923461914
526,527,0.5372725129127502
527,528,0.53677898645401
528,529,0.5362633466720581
529,530,0.5358180999755859
530,531,0.5355167984962463
531,532,0.5353203415870667
532,533,0.5351606011390686
533,534,0.5349839925765991
534,535,0.5347259640693665
535,536,0.5343380570411682
536,537,0.5338796377182007
537,538,0.5334639549255371
538,539,0.5331311225891113
539,540,0.5328618288040161
540,541,0.532656192779541
541,542,0.5324751734733582
542,543,0.5323221683502197
543,544,0.5321152806282043
544,545,0.5317674279212952
545,546,0.5313531160354614
546,547,0.5309001803398132
547,548,0.5305238962173462
548,549,0.530249834060669
549,550,0.5300903916358948
550,551,0.5300108194351196
551,552,0.5299836993217468
552,553,0.5299926996231079
553,554,0.5300778746604919
554,555,0.5301430225372314
555,556,0.530320942401886
556,557,0.5304501056671143
557,558,0.5298291444778442
558,559,0.5283889770507812
559,560,0.5271594524383545
560,561,0.527126133441925
561,562,0.5277915000915527
562,563,0.5277879238128662
563,564,0.5269211530685425
564,565,0.5261092185974121
565,566,0.5259262323379517
566,567,0.5257806777954102
567,568,0.5253275632858276
568,569,0.524951159954071
569,570,0.5249884128570557
570,571,0.5249631404876709
571,572,0.5243802070617676
572,573,0.5236802101135254
573,574,0.523401141166687
574,575,0.5233970880508423
575,576,0.5232095718383789
576,577,0.5228052139282227
577,578,0.5224805474281311
578,579,0.5222988724708557
579,580,0.5220699310302734
580,581,0.5216779112815857
581,582,0.5212526321411133
582,583,0.5209690928459167
583,584,0.5208064913749695
584,585,0.520637035369873
585,586,0.5203673839569092
586,587,0.5200587511062622
587,588,0.5198193788528442
588,589,0.5196498036384583
589,590,0.5194991827011108
590,591,0.519287645816803
591,592,0.519006609916687
592,593,0.5186894536018372
593,594,0.5183860063552856
594,595,0.5181235074996948
595,596,0.5178465843200684
596,597,0.5175250768661499
597,598,0.5171703696250916
598,599,0.5168182253837585
599,600,0.5165194272994995
600,601,0.5162723660469055
601,602,0.5160624980926514
602,603,0.5158467292785645
603,604,0.5156003832817078
604,605,0.5153375267982483
605,606,0.5150796175003052
606,607,0.5148831605911255
607,608,0.514796793460846
608,609,0.5148647427558899
609,610,0.5150896906852722
610,611,0.5154249668121338
611,612,0.5155968070030212
612,613,0.5153369903564453
613,614,0.514448881149292
614,615,0.5132879018783569
615,616,0.5125052332878113
616,617,0.5123203992843628
617,618,0.5125448107719421
618,619,0.5127505660057068
619,620,0.5126060843467712
620,621,0.5120187997817993
621,622,0.511281430721283
622,623,0.5107746720314026
623,624,0.5106273293495178
624,625,0.5106585621833801
625,626,0.510574460029602
626,627,0.5103087425231934
627,628,0.5099005699157715
628,629,0.5094806551933289
629,630,0.509166955947876
630,631,0.5089796185493469
631,632,0.5088421106338501
632,633,0.5086128115653992
633,634,0.5083230137825012
634,635,0.5080147385597229
635,636,0.5077735185623169
636,637,0.5075885057449341
637,638,0.5073620080947876
638,639,0.5070856213569641
639,640,0.5067574381828308
640,641,0.5064067244529724
641,642,0.5060988068580627
642,643,0.5058609843254089
643,644,0.5056862235069275
644,645,0.5055440664291382
645,646,0.5054182410240173
646,647,0.5052886605262756
647,648,0.5051177144050598
648,649,0.504925012588501
649,650,0.5046966671943665
650,651,0.5044912695884705
651,652,0.5043211579322815
652,653,0.5041747689247131
653,654,0.5039224624633789
654,655,0.5035884976387024
655,656,0.503144383430481
656,657,0.5027155876159668
657,658,0.5023475289344788
658,659,0.502060055732727
659,660,0.5018629431724548
660,661,0.501703679561615
661,662,0.5015576481819153
662,663,0.5014366507530212
663,664,0.5013329386711121
664,665,0.5012569427490234
665,666,0.5012218952178955
666,667,0.5012383460998535
667,668,0.5012252330780029
668,669,0.5011369585990906
669,670,0.5007790327072144
670,671,0.5002126693725586
671,672,0.4995061159133911
672,673,0.49892541766166687
673,674,0.49865207076072693
674,675,0.4986628293991089
675,676,0.4988192021846771
676,677,0.4988713562488556
677,678,0.4987123906612396
678,679,0.4982587993144989
679,680,0.4976264238357544
680,681,0.49703240394592285
681,682,0.4966758191585541
682,683,0.49657198786735535
683,684,0.49659526348114014
684,685,0.4965969920158386
685,686,0.49645352363586426
686,687,0.496160089969635
687,688,0.49571937322616577
688,689,0.4952414035797119
689,690,0.49488234519958496
690,691,0.49468857049942017
691,692,0.49464231729507446
692,693,0.49463921785354614
693,694,0.4944993853569031
694,695,0.494166761636734
695,696,0.4936438798904419
696,697,0.49321046471595764
697,698,0.4929409325122833
698,699,0.4928349554538727
699,700,0.492809534072876
700,701,0.49272093176841736
701,702,0.49252569675445557
702,703,0.49223393201828003
703,704,0.4918532371520996
704,705,0.4914749264717102
705,706,0.4912094473838806
706,707,0.49112075567245483
707,708,0.4911518394947052
708,709,0.49122485518455505
709,710,0.4911922216415405
710,711,0.4910736680030823
711,712,0.4909840524196625
712,713,0.49090197682380676
713,714,0.4907994568347931
714,715,0.4904818832874298
715,716,0.4898279011249542
716,717,0.48903200030326843
717,718,0.4884186387062073
718,719,0.48817136883735657
719,720,0.48823803663253784
720,721,0.48840057849884033
721,722,0.48838990926742554
722,723,0.4881232976913452
723,724,0.48761051893234253
724,725,0.4870918393135071
725,726,0.48672133684158325
726,727,0.4865645170211792
727,728,0.48647618293762207
728,729,0.48630571365356445
729,730,0.486018568277359
730,731,0.4856328070163727
731,732,0.4853150248527527
732,733,0.48513263463974
733,734,0.4850824177265167
734,735,0.4850529134273529
735,736,0.4850042760372162
736,737,0.484759122133255
737,738,0.48438096046447754
738,739,0.4840221703052521
739,740,0.4838181436061859
740,741,0.48375198245048523
741,742,0.48367762565612793
742,743,0.48346227407455444
743,744,0.48305395245552063
744,745,0.4825728237628937
745,746,0.4822131395339966
746,747,0.48203545808792114
747,748,0.4819582402706146
748,749,0.481829434633255
749,750,0.4815731942653656
750,751,0.48120856285095215
751,752,0.48084163665771484
752,753,0.4805630147457123
753,754,0.4803827106952667
754,755,0.48027774691581726
755,756,0.4801882803440094
756,757,0.4800989031791687
757,758,0.47992444038391113
758,759,0.4796803891658783
759,760,0.47942978143692017
760,761,0.4793297052383423
761,762,0.4794256389141083
762,763,0.479775071144104
763,764,0.4802524745464325
764,765,0.48056745529174805
765,766,0.4804431200027466
766,767,0.4798631966114044
767,768,0.47889336943626404
768,769,0.4780111014842987
769,770,0.4774553179740906
770,771,0.47727420926094055
771,772,0.47730278968811035
772,773,0.4773765206336975
773,774,0.4773363173007965
774,775,0.4770863652229309
775,776,0.47670778632164
776,777,0.47611647844314575
777,778,0.4756053686141968
778,779,0.4753572642803192
779,780,0.475411057472229
780,781,0.4755820035934448
781,782,0.47554805874824524
782,783,0.4751983880996704
783,784,0.4745826721191406
784,785,0.47413909435272217
785,786,0.47392696142196655
786,787,0.4738791584968567
787,788,0.4738601744174957
788,789,0.4736405313014984
789,790,0.47333818674087524
790,791,0.47305962443351746
791,792,0.47288089990615845
792,793,0.47277286648750305
793,794,0.47262200713157654
794,795,0.47244733572006226
795,796,0.47219783067703247
796,797,0.4719066917896271
797,798,0.47161272168159485
798,799,0.47134777903556824
799,800,0.4711427092552185
800,801,0.4709808826446533
801,802,0.4708673059940338
802,803,0.470767617225647
803,804,0.4706622362136841
804,805,0.47051313519477844
805,806,0.4703045189380646
806,807,0.470096230506897
807,808,0.46992027759552
808,809,0.4698452055454254
809,810,0.469868540763855
810,811,0.47001010179519653
811,812,0.4701111316680908
812,813,0.47015243768692017
813,814,0.4698670506477356
814,815,0.469363272190094
815,816,0.4687000811100006
816,817,0.46812668442726135
817,818,0.46776339411735535
818,819,0.4676218628883362
819,820,0.46762147545814514
820,821,0.46766626834869385
821,822,0.4676591157913208
822,823,0.4675041437149048
823,824,0.4673241078853607
824,825,0.4671471118927002
825,826,0.4670545756816864
826,827,0.46696728467941284
827,828,0.46679815649986267
828,829,0.4664870500564575
829,830,0.4660409390926361
830,831,0.46557730436325073
831,832,0.46521490812301636
832,833,0.4650499224662781
833,834,0.4650821387767792
834,835,0.46517279744148254
835,836,0.465238481760025
836,837,0.46514713764190674
837,838,0.4649006128311157
838,839,0.4645824134349823
839,840,0.46429112553596497
840,841,0.46409064531326294
841,842,0.4639296531677246
842,843,0.4637400507926941
843,844,0.46345198154449463
844,845,0.46313053369522095
845,846,0.46278780698776245
846,847,0.46253177523612976
847,848,0.46236854791641235
848,849,0.46228814125061035
849,850,0.4622787833213806
850,851,0.46231701970100403
851,852,0.46239790320396423
852,853,0.46241888403892517
853,854,0.46244075894355774
854,855,0.46232497692108154
855,856,0.462162584066391
856,857,0.4618445038795471
857,858,0.46147671341896057
858,859,0.4610598385334015
859,860,0.46073096990585327
860,861,0.46043696999549866
861,862,0.4601922631263733
862,863,0.4600323438644409
863,864,0.4599873125553131
864,865,0.4600489139556885
865,866,0.4601065218448639
866,867,0.4600547254085541
867,868,0.45978662371635437
868,869,0.45937615633010864
869,870,0.45892027020454407
870,871,0.45854881405830383
871,872,0.45830604434013367
872,873,0.4581589698791504
873,874,0.4580911099910736
874,875,0.45809757709503174
875,876,0.4581536054611206
876,877,0.45817744731903076
877,878,0.4581168591976166
878,879,0.45785993337631226
879,880,0.4575594365596771
880,881,0.4572325646877289
881,882,0.45696061849594116
882,883,0.45671218633651733
883,884,0.4564799964427948
884,885,0.45629286766052246
885,886,0.45616766810417175
886,887,0.4560706615447998
887,888,0.45598554611206055
888,889,0.4558691382408142
889,890,0.455720990896225
890,891,0.4555671215057373
891,892,0.45542576909065247
892,893,0.45534542202949524
893,894,0.45527383685112
894,895,0.4551563560962677
895,896,0.4548324644565582
896,897,0.45444613695144653
897,898,0.4540524184703827
898,899,0.45378729701042175
899,900,0.45366328954696655
900,901,0.4536224603652954
901,902,0.4536174237728119
902,903,0.4536499083042145
903,904,0.45377734303474426
904,905,0.4539165794849396
905,906,0.4539962708950043
906,907,0.4537311792373657
907,908,0.45328596234321594
908,909,0.45267727971076965
909,910,0.45224112272262573
910,911,0.4520021677017212
911,912,0.45193052291870117
912,913,0.4519047141075134
913,914,0.4518551528453827
914,915,0.4517892599105835
915,916,0.45163026452064514
916,917,0.45135942101478577
917,918,0.45094573497772217
918,919,0.45061060786247253
919,920,0.4504746198654175
920,921,0.45057928562164307
921,922,0.45073530077934265
922,923,0.45080041885375977
923,924,0.4507254362106323
924,925,0.4505169093608856
925,926,0.45025548338890076
926,927,0.4500250220298767
927,928,0.4498492181301117
928,929,0.4497545063495636
929,930,0.44961434602737427
930,931,0.44946640729904175
931,932,0.4491608142852783
932,933,0.4487423598766327
933,934,0.4482739269733429
934,935,0.44796228408813477
935,936,0.447842001914978
936,937,0.4478490352630615
937,938,0.44786739349365234
938,939,0.4478433132171631
939,940,0.447856068611145
940,941,0.4478636682033539
941,942,0.44789567589759827
942,943,0.4477943181991577
943,944,0.4476622939109802
944,945,0.44750261306762695
945,946,0.447368860244751
946,947,0.44720184803009033
947,948,0.4469631016254425
948,949,0.44656601548194885
949,950,0.4461521804332733
950,951,0.44577956199645996
951,952,0.445554256439209
952,953,0.4454498291015625
953,954,0.4454476833343506
954,955,0.4455166757106781
955,956,0.4455829858779907
956,957,0.4455294907093048
957,958,0.44530096650123596
958,959,0.4448939263820648
959,960,0.44442278146743774
960,961,0.44403475522994995
961,962,0.4437980055809021
962,963,0.4437073767185211
963,964,0.44371017813682556
964,965,0.4437702000141144
965,966,0.4438473582267761
966,967,0.4438905715942383
967,968,0.44376039505004883
968,969,0.44343066215515137
969,970,0.44298458099365234
970,971,0.442598432302475
971,972,0.4423786699771881
972,973,0.4423442780971527
973,974,0.44247499108314514
974,975,0.4425852596759796
975,976,0.4425133466720581
976,977,0.44216102361679077
977,978,0.44171658158302307
978,979,0.4413315951824188
979,980,0.44112256169319153
980,981,0.44113072752952576
981,982,0.4412429928779602
982,983,0.4413350224494934
983,984,0.44131484627723694
984,985,0.4412071108818054
985,986,0.4410182535648346
986,987,0.44083696603775024
987,988,0.4407482445240021
988,989,0.4407517611980438
989,990,0.4408486783504486
990,991,0.4407767653465271
991,992,0.44042274355888367
992,993,0.4397827088832855
993,994,0.43920353055000305
994,995,0.43886083364486694
995,996,0.43883296847343445
996,997,0.43892186880111694
997,998,0.43892765045166016
998,999,0.43876489996910095
999,1000,0.4384578764438629
1000,1001,0.43812280893325806
1001,1002,0.4379596412181854
1002,1003,0.4380352199077606
1003,1004,0.4382514953613281
1004,1005,0.4384322762489319
1005,1006,0.4384874403476715
1006,1007,0.4383828043937683
1007,1008,0.43806931376457214
1008,1009,0.43775296211242676
1009,1010,0.4374844431877136
1010,1011,0.43732234835624695
1011,1012,0.43711918592453003
1012,1013,0.4367925822734833
1013,1014,0.43630924820899963
1014,1015,0.4358954429626465
1015,1016,0.43570125102996826
1016,1017,0.43572619557380676
1017,1018,0.4358821511268616
1018,1019,0.4360120892524719
1019,1020,0.43609124422073364
1020,1021,0.43601036071777344
1021,1022,0.43593257665634155
1022,1023,0.43585771322250366
1023,1024,0.43581607937812805
1024,1025,0.43562597036361694
1025,1026,0.4353030323982239
1026,1027,0.4347679615020752
1027,1028,0.4342470169067383
1028,1029,0.4338732957839966
1029,1030,0.43373680114746094
1030,1031,0.43375158309936523
1031,1032,0.43380895256996155
1032,1033,0.4338315725326538
1033,1034,0.4338063895702362
1034,1035,0.4336867928504944
1035,1036,0.43346908688545227
1036,1037,0.43318498134613037
1037,1038,0.43291333317756653
1038,1039,0.43268561363220215
1039,1040,0.4325616657733917
1040,1041,0.43247663974761963
1041,1042,0.43239691853523254
1042,1043,0.43218377232551575
1043,1044,0.4319191575050354
1044,1045,0.4316719174385071
1045,1046,0.43148359656333923
1046,1047,0.43136224150657654
1047,1048,0.4312804341316223
1048,1049,0.43124017119407654
1049,1050,0.43126899003982544
1050,1051,0.4313948452472687
1051,1052,0.4316173493862152
1052,1053,0.4317767322063446
1053,1054,0.43191856145858765
1054,1055,0.4317165017127991
1055,1056,0.4314599633216858
1056,1057,0.431118369102478
1057,1058,0.4307958781719208
1058,1059,0.43038445711135864
1059,1060,0.4299652576446533
1060,1061,0.4296268820762634
1061,1062,0.429509699344635
1062,1063,0.4295654296875
1063,1064,0.4296964406967163
1064,1065,0.42983734607696533
1065,1066,0.42981600761413574
1066,1067,0.4296499490737915
1067,1068,0.42929312586784363
1068,1069,0.42883816361427307
1069,1070,0.4283756911754608
1070,1071,0.42806336283683777
1071,1072,0.42789220809936523
